,Plasmid,Sample,Replicate,Antibiotic,Project,Species,Vmax_day3,lag_day3,AUC_day3,ODmax_day3,Day.y,AUC,ODmax,Replicate_cntrl,y0,y0_lm,Vmax,lag,r2,Day,Treatment
2177,YES,K147,4,YES,OXA-48,Kp,"0,0118474078736917","175,993,747,303,461","145,430,000,000,002","1,345",9,"135,658,499,999,999","1,327",5,"0,112","0,0742615072801162","0,0119186885110611","34,475,783,559,202","0,999202624590809",9,Plasmid+Ab
2178,YES,K147,4,YES,OXA-48,Kp,"0,0118474078736917","175,993,747,303,461","145,430,000,000,002","1,345",11,"136,692,000,000,001","1,322",5,"0,129","0,0910918904142715","0,0109930366598534","316,512,746,503,417","0,999546886449803",11,Plasmid+Ab
2179,YES,K147,4,YES,OXA-48,Kp,"0,0118474078736917","175,993,747,303,461","145,430,000,000,002","1,345",13,"140,746,499,999,999","1,315",5,"0,123","0,0651311928818022","0,0122340036371099","519,683,323,990,817","0,999765729634015",13,Plasmid+Ab
2180,YES,K147,4,YES,OXA-48,Kp,"0,0118474078736917","175,993,747,303,461","145,430,000,000,002","1,345",15,"139,042,499,999,998","1,321",5,"0,155","0,127999226411948","0,00986933787910329","193,934,891,093,159","0,99913322195826",15,Plasmid+Ab
2181,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",1,"125,079,499,999,999","1,296",6,"0,093","0,0232911515883185","0,0148580191098166","931,837,517,931,317","0,998741837763771",1,Plasmid
2182,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",3,"153,392,000,000,001","1,489",6,"0,123","0,0852728564355627","0,0134116433744403","273,141,891,888,574","0,999309097829652",3,Plasmid
2183,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",5,"135,233,000,000,001","1,4",6,"0,121","0,0858683216704548","0,0120202381941037","285,331,755,136,264","0,998677407966073",5,Plasmid
2184,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",7,"151,745,500,000,001","1,439",6,"0,175","0,151590792553332","0,0118613571992069","121,066,447,358,679","0,998460585228137",7,Plasmid
2185,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",9,"131,131,499,999,999","1,368",6,"0,101","0,0586882553886244","0,0118661950557952","457,502,077,145,461","0,99963886157184",9,Plasmid
2186,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",11,"147,617,499,999,998","1,464",6,"0,185","0,146899808506757","0,010530517951324","21,898,737,225,195","0,999197284187007",11,Plasmid
2187,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",13,"1491,77","1,471",6,"0,206","0,159653276438666","0,0122479258939937","208,093,786,172,755","0,99596031781621",13,Plasmid
2188,YES,K147,5,NO,OXA-48,Kp,"0,0134116433744403","273,141,891,888,574","153,392,000,000,001","1,489",15,"146,696,500,000,003","1,416",6,"0,146","0,12056160679329","0,010699233862379","178,934,064,058,688","0,997822274647867",15,Plasmid
2189,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",1,"117,327,000,000,001","1,32",6,"0,093","0,00927417580789298","0,0138889850052807","165,985,185,340,352","0,999411822472974",1,Plasmid+Ab
2190,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",3,"141,868,500,000,001","1,312",6,"0,165","0,139003794864411","0,0109941393788095","155,941,483,050,685","0,999575620050246",3,Plasmid+Ab
2191,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",5,"1,410,565","1,295",6,"0,133","0,108927750625106","0,0108701273559495","183,681,660,325,295","0,999389268681863",5,Plasmid+Ab
2192,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",7,"144,191,000,000,002","1,323",6,"0,156","0,128101115141085","0,011857126327717","166,175,249,972,154","0,998758334119044",7,Plasmid+Ab
2193,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",9,"132,866,000,000,002","1,28",6,"0,108","0,073399566331216","0,0120754955317771","319,832,174,836,164","0,986966648204696",9,Plasmid+Ab
2194,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",11,"1402,48","1,33",6,"0,119","0,0792508391207179","0,0118591376963845","342,778,288,391,139","0,998944124936065",11,Plasmid+Ab
2195,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",13,"149,547,000,000,004","1,383",6,"0,158","0,127469397100353","0,0108395869602815","19,808,754,777,065","0,99856309599587",13,Plasmid+Ab
2196,YES,K147,5,YES,OXA-48,Kp,"0,0109941393788095","155,941,483,050,685","141,868,500,000,001","1,312",15,"1326,47","1,273",6,"0,16","0,116478572530772","0,0109728057928317","289,321,156,241,146","0,996357376464519",15,Plasmid+Ab
2197,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",1,"789,319,999,999,999","0,958",1,NA,NA,NA,NA,NA,1,Plasmid
2198,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",3,"1,090,645","1,028",1,NA,NA,NA,NA,NA,3,Plasmid
2199,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",5,"100,752,499,999,999","0,948",1,NA,NA,NA,NA,NA,5,Plasmid
2200,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",7,"1034,62","0,956",1,NA,NA,NA,NA,NA,7,Plasmid
2201,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",9,"951,425,000,000,021","0,895",1,NA,NA,NA,NA,NA,9,Plasmid
2202,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",11,"997,510,000,000,003","0,928",1,NA,NA,NA,NA,NA,11,Plasmid
2203,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",13,"106,009,999,999,999","0,992",1,NA,NA,NA,NA,NA,13,Plasmid
2204,YES,K153,0,NO,OXA-48,Kp,NA,NA,"1,090,645","1,028",15,"1,069,265",1,1,NA,NA,NA,NA,NA,15,Plasmid
2205,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",1,"852,745,000,000,003","0,994",1,NA,NA,NA,NA,NA,1,Plasmid+Ab
2206,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",3,"1154,43","1,065",1,NA,NA,NA,NA,NA,3,Plasmid+Ab
2207,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",5,"1,113,005","1,005",1,NA,NA,NA,NA,NA,5,Plasmid+Ab
2208,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",7,"108,783,499,999,999","0,997",1,NA,NA,NA,NA,NA,7,Plasmid+Ab
2209,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",9,"101,990,499,999,999","0,926",1,NA,NA,NA,NA,NA,9,Plasmid+Ab
2210,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",11,"109,002,999,999,995","1,006",1,NA,NA,NA,NA,NA,11,Plasmid+Ab
2211,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",13,"118,760,500,000,003","1,163",1,NA,NA,NA,NA,NA,13,Plasmid+Ab
2212,YES,K153,0,YES,OXA-48,Kp,NA,NA,"1154,43","1,065",15,"136,596,999,999,999","1,298",1,NA,NA,NA,NA,NA,15,Plasmid+Ab
2213,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",1,"122,659,999,999,994","0,093",2,"0,092","0,00481265072513431","0,011382391369525","259,219,742,374,776","0,999691650709635",1,Plasmid
2214,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",3,"896,109,999,999,978","0,835",2,"0,125","0,102283980176406","0,0107063424498748","187,328,841,817,173","0,999652623274606",3,Plasmid
2215,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",5,"91,096,499,999,999","0,848",2,"0,115","0,0728160440397526","0,0107097895280645","426,708,490,473,019","0,999721022111981",5,Plasmid
2216,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",7,"926,244,999,999,987","0,857",2,"0,122","0,0831354567798726","0,0111625797064566","34,360,315,259,288","0,999253635253753",7,Plasmid
2217,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",9,"871,354,999,999,999","0,821",2,"0,113","0,0741896011358135","0,0108309732705533","388,482,008,280,818","0,99946686047706",9,Plasmid
2218,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",11,"113,757,000,000,001","1,085",2,"0,112","0,0828111638101464","0,0114028101286279","264,790,860,289,295","0,99935161649422",11,Plasmid
2219,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",13,"113,113,499,999,998","1,078",2,"0,109","0,0585400475304356","0,0129014050485379","481,836,502,842,976","0,998976791409946",13,Plasmid
2220,YES,K153,1,NO,OXA-48,Kp,"0,0107063424498748","187,328,841,817,173","896,109,999,999,978","0,835",15,"112,204,000,000,003","1,099",2,"0,121","0,0838606467808957","0,0107973539340129","339,559,204,502,856","0,99977310147085",15,Plasmid
2221,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",1,"842,480,000,000,016","0,945",2,"0,091","0,00573042667375781","0,0126668677139259","21,829,149,698,852","0,99927716714011",1,Plasmid+Ab
2222,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",3,"1,148,785","1,045",2,"0,102","0,0315620119793945","0,0177264107045278","661,734,960,314,102","0,994993879662373",3,Plasmid+Ab
2223,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",5,"1106,04","0,993",2,"0,111","0,0462525796666247","0,0155202910900084","564,044,164,672,438","0,999679664330553",5,Plasmid+Ab
2224,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",7,"1,108,145","1,007",2,"0,128","0,0604267900747495","0,0123400823731729","608,259,888,656,327","0,999842542365852",7,Plasmid+Ab
2225,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",9,"923,444,999,999,992","0,859",2,"0,101","0,0466458373421259","0,0137374614337052","562,357,775,443,066","0,998126162382944",9,Plasmid+Ab
2226,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",11,"103,474,500,000,003","0,906",2,"0,113","0,0621738194230841","0,0137534700546938","43,440,223,797,727","0,998916066518918",11,Plasmid+Ab
2227,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",13,"983,595,000,000,009","0,924",2,"0,101","0,0592311427167193","0,0120383341967832","443,311,379,418,758","0,999791261211883",13,Plasmid+Ab
2228,YES,K153,1,YES,OXA-48,Kp,"0,0177264107045278","661,734,960,314,102","1,148,785","1,045",15,"116,166,999,999,999","1,045",2,"0,184","0,0782801143558829","0,0115220375171709","741,745,679,053,359","0,998241073502698",15,Plasmid+Ab
2229,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",1,"658,439,999,999,996","0,832",3,NA,NA,NA,NA,NA,1,Plasmid
2230,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",3,"908,479,999,999,999","0,834",3,"0,12","0,0942342432483623","0,0105169315061285","229,827,598,171,581","0,99925262063129",3,Plasmid
2231,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",5,"993,729,999,999,997","0,908",3,"0,114","0,0670313211408163","0,0112995000135638","469,966,332,923,579","0,99892705885422",5,Plasmid
2232,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",7,"972,605,000,000,001","0,898",3,"0,127","0,0875163213920453","0,0104394122320665","356,688,453,350,888","0,999383406736332",7,Plasmid
2233,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",9,"910,714,999,999,989","0,839",3,"0,105","0,0734815148903061","0,0107051817977419","333,414,677,493,886","0,999451336429487",9,Plasmid
2234,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",11,"853,845,000,000,011","0,774",3,"0,123","0,0880358381528152","0,0110251612445554","30,334,283,974,968","0,999146882645083",11,Plasmid
2235,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",13,"945,829,999,999,987","0,877",3,"0,142","0,119231541670495","0,00860828800672577","203,013,336,109,591","0,991214669150176",13,Plasmid
2236,YES,K153,2,NO,OXA-48,Kp,"0,0105169315061285","229,827,598,171,581","908,479,999,999,999","0,834",15,"117,145,500,000,001","1,082",3,"0,121","0,0693611451093139","0,0104088675595914","534,605,422,179,785","0,998790680632283",15,Plasmid
2237,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",1,"856,490,000,000,001","1,004",3,"0,091","0,00376061316422029","0,0156468870200112","203,636,511,386,891","0,998133135188782",1,Plasmid+Ab
2238,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",3,"1,163,455","1,073",3,"0,115","0,0557767310945126","0,0149575202086353","483,753,550,942,151","0,999713502663667",3,Plasmid+Ab
2239,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",5,"113,724,500,000,004","1,015",3,"0,143","0,0621454771370448","0,0154345770361183","539,934,840,027,764","0,998182564611745",5,Plasmid+Ab
2240,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",7,"118,892,499,999,998","1,052",3,"0,122","0,0817852821095053","0,0131912291659329","303,173,978,401,916","0,999675643940725",7,Plasmid+Ab
2241,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",9,"962,444,999,999,994","0,888",3,"0,097","0,0393970414829337","0,0135092043027101","666,967,671,888,505","0,999672924584359",9,Plasmid+Ab
2242,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",11,"101,785,000,000,001","0,926",3,"0,117","0,0683936849837652","0,0150078955750234","357,740,654,941,467","0,999645976758766",11,Plasmid+Ab
2243,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",13,"964,535,000,000,012","0,903",3,"0,099","0,0506783159762828","0,0120845382901274","554,114,445,850,727","0,99971191251261",13,Plasmid+Ab
2244,YES,K153,2,YES,OXA-48,Kp,"0,0149575202086353","483,753,550,942,151","1,163,455","1,073",15,"114,076,999,999,999","0,991",3,"0,123","0,0804164219161332","0,0143873002613015","295,375,740,853,254","0,998082373214703",15,Plasmid+Ab
2245,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",1,"842,310,000,000,013","0,925",4,"0,092","0,00168057903764089","0,0115794636946543","345,668,010,479,855","0,995710109690083",1,Plasmid
2246,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",3,"927,109,999,999,986","0,871",4,"0,115","0,0791348433148091","0,0124080435910731","301,239,152,498,001","0,999734233981465",3,Plasmid
2247,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",5,"99,080,000,000,001","0,926",4,"0,139","0,0881880421789853","0,0104908338470278","43,371,438,547,768","0,999129003432488",5,Plasmid
2248,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",7,"112,945,499,999,998","1,087",4,"0,12","0,0727161702139905","0,0114942850219765","43,580,610,552,638","0,999555940234379",7,Plasmid
2249,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",9,"996,920,000,000,007","0,958",4,"0,106","0,0613797279182387","0,0118319469951529","461,766,333,044,814","0,99899755999746",9,Plasmid
2250,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",11,"1187,45","1,118",4,"0,113","0,0859844756811241","0,0111526626063019","244,982,802,523,828","0,999504362135421",11,Plasmid
2251,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",13,"115,936,999,999,999","1,132",4,"0,104","0,0528181487642149","0,0129766624677196","522,118,875,003,532","0,998778768424256",13,Plasmid
2252,YES,K153,3,NO,OXA-48,Kp,"0,0124080435910731","301,239,152,498,001","927,109,999,999,986","0,871",15,"1,199,625","1,134",4,"0,126","0,0867177955669107","0,0118872819476985","314,304,642,011,826","0,998642475600136",15,Plasmid
2253,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",1,"822,489,999,999,999","0,974",4,"0,09","0,00159134788800893","0,0158923672524185","253,909,831,104,314","0,997542186303337",1,Plasmid+Ab
2254,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",3,"122,383,999,999,998","1,099",4,"0,106","0,0567609826617419","0,0141218857522911","442,285,074,636,029","0,999044449302841",3,Plasmid+Ab
2255,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",5,"1189,49","1,077",4,"0,116","0,0796974152143515","0,0127603456988516","294,155,852,931,466","0,999350260870251",5,Plasmid+Ab
2256,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",7,"117,192,499,999,997","1,042",4,"0,14","0,064957126373751","0,0162248197494782","473,296,453,488,389","0,996133733139087",7,Plasmid+Ab
2257,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",9,"105,730,000,000,001","0,981",4,"0,112","0,0771595892948215","0,0119131763276248","312,782,246,982,157","0,999402438758848",9,Plasmid+Ab
2258,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",11,"1,312,485","1,242",4,"0,107","0,0665930962095409","0,0129171142491857","367,131,476,626,822","0,999797206866272",11,Plasmid+Ab
2259,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",13,"1,202,975","1,115",4,"0,1","0,0501588948263916","0,0126172783816087","546,848,775,151,508","0,999216565973565",13,Plasmid+Ab
2260,YES,K153,3,YES,OXA-48,Kp,"0,0141218857522911","442,285,074,636,029","122,383,999,999,998","1,099",15,"131,709,999,999,999","1,21",4,"0,178","0,107706982845393","0,0162550333102025","309,054,507,959,772","0,99833435650284",15,Plasmid+Ab
2261,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",1,"731,714,999,999,993","0,864",5,"0,095","0,00387398300107304","0,0155144701871888","206,232,870,086,643","0,990542060963381",1,Plasmid
2262,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",3,"969,315,000,000,035","0,9",5,"0,121","0,0952857476673351","0,0108394339783503","220,408,463,100,394","0,999412002269588",3,Plasmid
2263,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",5,"1,025,035","0,955",5,"0,123","0,0791949158899649","0,0102337589850487","430,215,576,274,827","0,998863616351028",5,Plasmid
2264,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",7,"1,216,325","1,155",5,"0,12","0,0673742583128493","0,0115687676431225","498,954,374,194,077","0,999436066262798",7,Plasmid
2265,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",9,"113,749,999,999,999","1,096",5,"0,129","0,083168403945584","0,00881883099417506","497,735,912,187,287","0,999623583008093",9,Plasmid
2266,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",11,"119,711,500,000,003","1,149",5,"0,148","0,0952564743877447","0,0100624941449436","437,902,654,297,703","0,99911665836743",11,Plasmid
2267,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",13,"1,158,925","1,119",5,"0,129","0,0797043238456382","0,00999033533241968","481,954,361,392,584","0,999720105737033",13,Plasmid
2268,YES,K153,4,NO,OXA-48,Kp,"0,0108394339783503","220,408,463,100,394","969,315,000,000,035","0,9",15,"116,869,000,000,003","1,153",5,"0,152","0,0930764913949891","0,0096180626969306","509,935,205,339,612","0,998172920437812",15,Plasmid
2269,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",1,"900,689,999,999,992","1,024",5,"0,096","0,00312847424850017","0,0133872198104062","2,557,515,910,544","0,998688820172929",1,Plasmid+Ab
2270,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",3,"1292,25","1,157",5,"0,148","0,0870710493127842","0,0131934961737793","402,082,831,297,223","0,999322943059078",3,Plasmid+Ab
2271,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",5,"126,786,499,999,999","1,123",5,"0,122","0,0824403617511301","0,0134143256306893","292,184,573,013,822","0,998921483391779",5,Plasmid+Ab
2272,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",7,"113,875,499,999,997","1,088",5,"0,145","0,103524368568976","0,0131045905947245","257,105,866,743,182","0,997584226555619",7,Plasmid+Ab
2273,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",9,"107,717,000,000,003","0,949",5,"0,118","0,0688556143154322","0,0134787502352449","399,645,997,628,742","0,998860316562675",9,Plasmid+Ab
2274,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",11,"1005,3","0,946",5,"0,122","0,0846300288342935","0,0116337993638476","314,370,120,115,489","0,999422243207114",11,Plasmid+Ab
2275,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",13,"110,448,500,000,001","0,993",5,"0,173","0,109948663166195","0,0127861617841577","354,506,726,712,746","0,999259583907199",13,Plasmid+Ab
2276,YES,K153,4,YES,OXA-48,Kp,"0,0131934961737793","402,082,831,297,223","1292,25","1,157",15,"118,204,999,999,999","1,065",5,"0,127","0,0673187604721699","0,0148980498575375","426,061,219,992,192","0,999155253845281",15,Plasmid+Ab
2277,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",1,"927,765,000,000,014","0,988",6,"0,093","0,00101657831210847","0,0152736182329798","29,568,351,337,667","0,998619047595601",1,Plasmid
2278,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",3,"971,470,000,000,014","0,944",6,"0,114","0,0828802153860898","0,0129689387099954","24,581,970,679,729","0,999075565515765",3,Plasmid
2279,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",5,"109,964,000,000,001","1,029",6,"0,163","0,113159658898805","0,00852146681355765","428,271,888,736,188","0,999724028216325",5,Plasmid
2280,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",7,"125,615,499,999,998","1,198",6,"0,129","0,0796082571209913","0,011554903411488","417,740,042,496,181","0,995428359896913",7,Plasmid
2281,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",9,"110,033,499,999,999","1,063",6,"0,125","0,0845019739463242","0,00965251028392799","405,634,214,710,371","0,999519288270901",9,Plasmid
2282,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",11,"1212,8","1,147",6,"0,124","0,0861082088921932","0,00999867701238174","364,725,070,018,478","0,99979412452545",11,Plasmid
2283,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",13,"120,928,499,999,999","1,122",6,"0,136","0,0867376708977678","0,0102102275117161","440,505,952,202,567","0,997875566990721",13,Plasmid
2284,YES,K153,5,NO,OXA-48,Kp,"0,0129689387099954","24,581,970,679,729","971,470,000,000,014","0,944",15,"1,235,675","1,181",6,"0,124","0,0624597190462708","0,0103556711450939","662,206,922,458,695","0,998646387607481",15,Plasmid
2285,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",1,"1013,05","1,21",6,"0,092","0,00285730907151023","0,0158549049436287","218,980,075,349,432","0,998744705429487",1,Plasmid+Ab
2286,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",3,"132,554,000,000,002","1,196",6,"0,139","0,105852234955486","0,0129391208632581","210,547,396,756,898","0,998340910049576",3,Plasmid+Ab
2287,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",5,"128,243,500,000,002","1,154",6,"0,133","0,0444409303936411","0,0233999903669128","468,456,700,421,958","0,993747015776468",5,Plasmid+Ab
2288,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",7,"129,421,499,999,997","1,236",6,"0,098","0,0309337633110482","0,0154315380057859","747,248,412,354,708","0,998978597425197",7,Plasmid+Ab
2289,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",9,"133,064,000,000,001","1,256",6,"0,128","0,0891678027136348","0,0123874364793826","291,836,205,352,782","0,999594100388221",9,Plasmid+Ab
2290,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",11,"1,365,465","1,304",6,"0,097","0,0405085448647318","0,0143617414670111","608,002,897,375,864","0,999216071313238",11,Plasmid+Ab
2291,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",13,"139,515,500,000,001","1,327",6,"0,151","0,111777976628641","0,0126573621721997","237,620,825,269,397","0,99899014288839",13,Plasmid+Ab
2292,YES,K153,5,YES,OXA-48,Kp,"0,0129391208632581","210,547,396,756,898","132,554,000,000,002","1,196",15,"127,391,499,999,999","1,229",6,"0,113","0,0627218825810079","0,0153497725889538","38,350,889,178,854","0,999449294092428",15,Plasmid+Ab
